wallet,tx_count,total_usd,avg_tx_usd,std_tx_usd,active_days,txn_per_day,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,net_deposit_usd,net_borrow_usd,borrow_repay_ratio,liquidation_flag,liquidation_freq,days_since_last_tx,entropy_of_actions,label,score
0x0387de98476d2ca45d092ee0cf7af798be4660a1,3,16059448360127.242,5353149453375.747,3069145300063.1396,1,3.0,2,0,0,1,0,-10729109950.30371,0.0,0.0,0,0.0,1501,0.9182958311690995,500,500
0x03886228bb749eeba43426d2d6b70eba472f4876,33,4352463348377195.0,131892828738702.88,149895200929333.56,80,0.4125,23,4,0,6,0,2768400482512741.5,483908549425732.6,4.0,0,0.0,1456,1.1791910849201188,200,200
0x0388efdfbd5f519f6c63319b5710d5231dd64868,10,1.1936925165949042e+16,1193692516594904.2,2709247322585706.0,73,0.136986301369863,7,2,1,0,0,1.1936925165944572e+16,1946.7034837210674,1.0,0,0.0,1419,1.1567796451189545,500,500
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,5,1353311983902.2544,270662396780.45087,487070202224.9352,33,0.15151515151515152,4,1,0,0,0,1239659604518.8147,113652379383.43968,1.0,0,0.0,1435,0.7219280920019722,500,500
0x038a122489ebd2bf9968e02d1203258b49e4832e,6,450564389086000.7,75094064847666.78,111924727850296.69,18,0.3333333333333333,2,2,0,0,2,321808573214000.5,128755815872000.2,2.0,1,0.1111111111111111,1518,1.584962496393071,500,500
0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,3,2964382431526398.0,988127477175466.0,1711486994804645.5,1,3.0,0,0,0,3,0,-2964382431526398.0,0.0,0.0,0,0.0,1483,-1.4426951595367387e-09,500,500
0x038b15767ebe38fc2002b8c597ec9054021dcf7c,51,3.461441181074546e+17,6787139570734404.0,1.141495248258285e+16,50,1.02,13,12,14,12,0,3.075979970899003e+16,-2519588919658288.0,0.8,0,0.0,1422,1.9969785663585897,500,500
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,1,1.6257912468045599,1.6257912468045599,0.0,1,1.0,1,0,0,0,0,1.6257912468045599,0.0,0.0,0,0.0,1423,-1.4426951595367387e-09,500,500
0x038c266d54f2a143b8604343bcaf28caba4e8939,29,3421392183126300.0,117979040797458.62,157973181691152.38,80,0.3625,6,6,4,13,0,-233784852254947.75,57963013423004.81,1.2,0,0.0,1420,1.8536614602365136,500,500
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,47,2.740223895214707e+16,583026360683980.2,1636034474147982.0,107,0.4392523364485981,22,8,12,5,0,1.500369139799152e+16,-11543535996701.5,0.6153846153846154,0,0.0,1418,1.7942338226491716,500,500
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,24,1.8864580378903846e+17,7860241824543269.0,1.1533119993675788e+16,39,0.6153846153846154,9,4,5,6,0,8386320059456928.0,2871404800408528.0,0.6666666666666666,0,0.0,1514,1.932931641127686,500,500
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,18,5633027118670736.0,312945951037263.1,620719903216171.4,10,1.8,8,4,3,3,0,4566211264667996.0,0.7918497277739789,1.0,0,0.0,1511,1.8638263843200353,500,500
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,25,1515215022355437.2,60608600894217.49,167513823482857.25,8,3.125,6,2,5,12,0,-503098387884197.44,0.3056207156691926,0.3333333333333333,0,0.0,1533,1.7582975645072394,500,500
0x038f3ac9acc74b7918d9903d4429d36e57fb1fdb,2,1.2282290752389708,0.6141145376194854,0.8551820608857856,13,0.15384615384615385,2,0,0,0,0,1.2282290752389708,0.0,0.0,0,0.0,1450,-1.4426951595367387e-09,500,500
0x038f41dd54f67016088bfceb81841cc1c51a159f,1,184353119858.37637,184353119858.37637,0.0,1,1.0,1,0,0,0,0,184353119858.37637,0.0,0.0,0,0.0,1508,-1.4426951595367387e-09,500,500
0x038fbb17eff0c348725c45e1109ef29041250d1d,2,21970.04726386105,10985.023631930526,7.08075164598494e-05,1,2.0,1,0,0,1,0,-0.00010013695100496989,0.0,0.0,0,0.0,1431,0.99999999711461,500,500
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,33,8.430865435937338e+17,2.554807707859799e+16,5.363237757054252e+16,61,0.5409836065573771,5,10,16,2,0,2.0071526210725917e+17,-2914611921550528.0,0.5882352941176471,0,0.0,1427,1.6859419492449328,500,500
0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,1,1.1386880362362828,1.1386880362362828,0.0,1,1.0,1,0,0,0,0,1.1386880362362828,0.0,0.0,0,0.0,1460,-1.4426951595367387e-09,500,500
0x03917b0fc420092b18dcb24e719f44600211eb45,14,1624185201641340.5,116013228688667.17,254443396288627.8,71,0.19718309859154928,8,1,1,4,0,1624185201639009.0,-2.5347797750379755,0.5,0,0.0,1436,1.5216406305725383,500,500
0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,58,2.124748671290398e+17,3663359778086893.0,3685239309505046.0,52,1.1153846153846154,18,12,12,16,0,-162871825931856.0,-111787401183232.0,0.9230769230769231,0,0.0,1452,1.976985298955596,500,500
0x03925f072fd69b9427b3be238a41d70a946811d9,1,1.1082679263914847,1.1082679263914847,0.0,1,1.0,1,0,0,0,0,1.1082679263914847,0.0,0.0,0,0.0,1453,-1.4426951595367387e-09,500,500
0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,1,1270757882551.5947,1270757882551.5947,0.0,1,1.0,1,0,0,0,0,1270757882551.5947,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,13,2.3829590083785866e+17,1.833045391060451e+16,1.9425686603299012e+16,25,0.52,4,5,3,1,0,1.2753452697943024e+17,4.539920633345619e+16,1.25,0,0.0,1514,1.826245252631829,500,500
0x0392ea959f551f01d432e1fa26110ef69d55e4c1,52,7.859867272235626e+16,1511512936968389.5,2314288947207526.5,85,0.611764705882353,23,9,8,12,0,2.618790742800016e+16,2.106191372831416e+16,1.0,0,0.0,1415,1.8621550967751972,500,500
0x03933112dd553026128ee4b55831764c39aa1ad8,5,39031067897411.586,7806213579482.317,6205263308209.618,33,0.15151515151515152,5,0,0,0,0,39031067897411.586,0.0,0.0,0,0.0,1422,-1.4426951595367387e-09,500,500
0x03936ba0a4fe117eb026e65b89661438017a07a3,1,1020051578265.1724,1020051578265.1724,0.0,1,1.0,1,0,0,0,0,1020051578265.1724,0.0,0.0,0,0.0,1458,-1.4426951595367387e-09,500,500
0x03936fad73cfd65a108318d917a7d00af8f2b16d,71,260583128.6238007,3670184.910194376,4862892.0891558435,23,3.0869565217391304,71,0,0,0,0,260583128.6238007,0.0,0.0,0,0.0,1505,-1.4426951595367387e-09,500,500
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,1,1910777050871544.0,1910777050871544.0,0.0,1,1.0,1,0,0,0,0,1910777050871544.0,0.0,0.0,0,0.0,1519,-1.4426951595367387e-09,500,500
0x03939fefccb572f0279e788a71f5ad34a82a4379,2,2.053860701046137,1.0269303505230685,0.03258798180925413,7,0.2857142857142857,2,0,0,0,0,2.053860701046137,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x0395183e0c76a1138913ce3df272ffc747f37237,2,17277949.39476005,8638974.697380025,1867666.2642488664,5,0.4,2,0,0,0,0,17277949.39476005,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x03951f5c12a3b8c7fa09e115024d376077b17720,2,18493637701.006817,9246818850.503408,13076976627.183523,1,2.0,1,1,0,0,0,18493637701.002865,0.003953539031607055,1.0,0,0.0,1419,0.99999999711461,500,500
0x0396147f0b821aa0d2581f8e2dad0c9956255028,3,95355126010739.2,31785042003579.734,55053307670884.836,4,0.75,2,0,0,1,0,95355126010709.05,0.0,0.0,0,0.0,1492,0.9182958311690995,500,500
0x039630fa4ad7f73738b1541dadf3bad89ffed668,5,88441846738736.62,17688369347747.324,17062028221867.412,1,5.0,0,0,0,5,0,-88441846738736.62,0.0,0.0,0,0.0,1436,-1.4426951595367387e-09,500,500
0x0396b92e454cc2a7076fed1722393c1c4dbb14ea,1,1.8304365732094965,1.8304365732094965,0.0,1,1.0,1,0,0,0,0,1.8304365732094965,0.0,0.0,0,0.0,1450,-1.4426951595367387e-09,500,500
0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,7,36750322022115.45,5250046003159.351,4640320672595.569,2,3.5,2,3,1,1,0,-101196952720.3164,270307015221.44727,1.5,0,0.0,1548,1.8423709874063285,500,500
0x039803254c85a3cffca6c0f0822e09a306bbda2e,1,1.1048741186337352,1.1048741186337352,0.0,1,1.0,1,0,0,0,0,1.1048741186337352,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x0398b107763c8e7fae5183241d383440ea3623da,13,348078434402981.1,26775264184844.703,52156154960467.734,20,0.65,3,2,2,4,2,248079238848620.22,99635194557036.66,0.6666666666666666,1,0.1,1455,2.257756056915042,500,500
0x0399d85e70a77d0103e2f82efe37c3f3eb7d51cc,2,2285947632605.005,1142973816302.5024,58788824006.74573,3,0.6666666666666666,2,0,0,0,0,2285947632605.005,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x039a21771e9abbd63a8fdb42e60de6b558c1baae,1,1.3078929314240073,1.3078929314240073,0.0,1,1.0,1,0,0,0,0,1.3078929314240073,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x039a285369490aa7bf4579207c547caf5fbdfb72,1,168316363890.64664,168316363890.64664,0.0,1,1.0,1,0,0,0,0,168316363890.64664,0.0,0.0,0,0.0,1508,-1.4426951595367387e-09,500,500
0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,189,1.5686586956538246e+16,82997814584858.44,446921612263094.0,56,3.375,104,68,7,10,0,1.0464203930822274e+16,5222383025660947.0,8.5,0,0.0,1491,1.4052901999583691,200,200
0x039a5ebc14114eb0ab9d7bf209049f0f904f78c9,1,992494252.3682424,992494252.3682424,0.0,1,1.0,1,0,0,0,0,992494252.3682424,0.0,0.0,0,0.0,1463,-1.4426951595367387e-09,500,500
0x039b0cac8f2257a805ae79431fc6daf67bd235fa,29,1637.975908799785,56.48192788964776,52.178600683526774,42,0.6904761904761905,11,9,4,5,0,-0.061540730440810876,0.0705586286933908,1.8,0,0.0,1479,1.8858184620316925,500,500
0x039b10e499e6b8e711cafc07123654a5b55852d2,1,1.1161197392948055,1.1161197392948055,0.0,1,1.0,1,0,0,0,0,1.1161197392948055,0.0,0.0,0,0.0,1451,-1.4426951595367387e-09,500,500
0x039b27c7e5771ee0108c87b4162999bea4dd1831,18,4635259748629101.0,257514430479394.5,534531291550441.4,69,0.2608695652173913,9,5,1,3,0,4635259748611972.0,2598.48246165652,2.5,0,0.0,1424,1.675822051805916,200,200
0x039bb7b830769fe8130ce5a40142fcd49a1452f3,1,1.0014906720000005,1.0014906720000005,0.0,1,1.0,1,0,0,0,0,1.0014906720000005,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x039c19df683512cc6255bd549fed1de7d1804ba9,1,1032357935860.214,1032357935860.214,0.0,1,1.0,1,0,0,0,0,1032357935860.214,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x039c361579aef4e8df5f7bfe0950dd06af0b1276,1,2.052434202855172,2.052434202855172,0.0,1,1.0,1,0,0,0,0,2.052434202855172,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x039c5a62e2d28cc85729666dcacb98c1ae21e343,1,1.6821130992212607,1.6821130992212607,0.0,1,1.0,1,0,0,0,0,1.6821130992212607,0.0,0.0,0,0.0,1458,-1.4426951595367387e-09,500,500
0x039c7320956110b7e9e350d382a354d6ace8d2c0,2,791194257008.2366,395597128504.1183,239768067585.5898,1,2.0,1,1,0,0,0,565138755005.8833,226055502002.3533,1.0,0,0.0,1435,0.99999999711461,500,500
0x039cab749f176fd208e1367b266ab766308e80f8,1,241894010653.86447,241894010653.86447,0.0,1,1.0,1,0,0,0,0,241894010653.86447,0.0,0.0,0,0.0,1510,-1.4426951595367387e-09,500,500
0x039cd2b882895757eb015f1447f68a5a5ff0737c,1,135176717410.42357,135176717410.42357,0.0,1,1.0,1,0,0,0,0,135176717410.42357,0.0,0.0,0,0.0,1513,-1.4426951595367387e-09,500,500
0x039e2604295ba89a83588107391aed3cce36b97f,20,5.183642575126724e+16,2591821287563362.0,7430421784706062.0,61,0.32786885245901637,5,5,10,0,0,5.183642575124968e+16,16377.150711059627,0.45454545454545453,0,0.0,1427,1.4999999956719148,500,500
0x039e2eeff82ec296c669f4aae063418afa8bcf02,1,1.7842711797920257,1.7842711797920257,0.0,1,1.0,1,0,0,0,0,1.7842711797920257,0.0,0.0,0,0.0,1460,-1.4426951595367387e-09,500,500
0x039e8cb6cf84518696939ea80ff8e021b871fde9,107,174495057364921.94,1630794928644.1304,3809320902814.734,77,1.3896103896103895,66,25,13,3,0,104678878214838.73,67867066682413.02,1.7857142857142858,0,0.0,1416,1.4341116492282762,800,800
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,9,357464595141253.25,39718288349028.14,44675782007206.67,1,9.0,4,4,1,0,0,314569913358177.4,28654977881341.3,2.0,0,0.0,1425,1.3921472193364495,500,500
0x039eda3933ce405c2ff54a93a7afa07c08030164,7,1226340960524282.8,175191565789183.25,233793585239273.94,66,0.10606060606060606,4,1,0,2,0,238297760081766.62,146170544385353.7,1.0,0,0.0,1424,1.3787834891580906,500,500
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,12,860.2710182534196,71.6892515211183,39.9657370275149,31,0.3870967741935484,5,2,2,3,0,8.5445433693842,-10.681317780242921,0.6666666666666666,0,0.0,1413,1.8879184969003524,500,500
0x03a0c2a422c4257440ec79aa0c96c472942082eb,1,1040783104808.5087,1040783104808.5087,0.0,1,1.0,1,0,0,0,0,1040783104808.5087,0.0,0.0,0,0.0,1460,-1.4426951595367387e-09,500,500
0x03a151746661bea0942281ec949de76eb6b4f6f2,31,8854919390486.852,285642560983.44684,1590390471445.899,2,15.5,10,6,7,8,0,8854919389919.543,-29.972437422216103,0.75,0,0.0,1492,1.974178872112747,500,500
0x03a27a0bd8c8451480e04535690cf131423836e3,19,1.38114199046129e+16,726916837084889.5,1347331422019495.2,48,0.3958333333333333,6,4,5,4,0,5408781086148364.0,91438606762979.73,0.6666666666666666,0,0.0,1456,1.9784845877378712,500,500
0x03a3cc4148619b60dda51612a4483ffe43435f34,2,1.2965257576865872,0.6482628788432936,0.3182905947188444,1,2.0,2,0,0,0,0,1.2965257576865872,0.0,0.0,0,0.0,1460,-1.4426951595367387e-09,500,500
0x03a3d0eb17509dc9fb2a892ac1eab68419deb19b,19,1718453686347320.8,90444930860385.3,197735915074036.1,81,0.2345679012345679,8,1,2,8,0,545810486346694.75,-0.2034343539994552,0.3333333333333333,0,0.0,1418,1.6163485603043841,500,500
0x03a493d043b71da48fd882161dae488abe112432,30,7125977377310925.0,237532579243697.5,372768970713110.3,63,0.47619047619047616,7,7,7,9,0,-7029820920389.5,-4877987985090.0,0.875,0,0.0,1430,1.9907646439647217,500,500
0x03a4c3ec5f926cf6490d57ed7fd496d21004c63e,1,1.1186779518684404,1.1186779518684404,0.0,1,1.0,1,0,0,0,0,1.1186779518684404,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x03a4e9e2c6cb51a8bbc82cffd76da057855cbe77,1,0.013244916381489023,0.013244916381489023,0.0,1,1.0,1,0,0,0,0,0.013244916381489023,0.0,0.0,0,0.0,1460,-1.4426951595367387e-09,500,500
0x03a57e2f5e6e840a8a15a7650a89069a5427a95b,8,274593074221356.94,34324134277669.617,67308393203754.38,38,0.21052631578947367,6,0,0,2,0,255989147634201.97,0.0,0.0,0,0.0,1514,0.8112781215737428,500,500
0x03a5b7317c1fde03fa6ba0315ccd86fb8c6111f5,3,4110823414343240.5,1370274471447746.8,789212180357853.4,1,3.0,3,0,0,0,0,4110823414343240.0,0.0,0.0,0,0.0,1433,-1.4426951595367387e-09,500,500
0x03a5bdbd5a37ee782e9203811d227342c3fcfb73,4,6804679288833.371,1701169822208.3428,681811118486.8809,20,0.2,2,1,0,1,0,1072108485684.5117,1150601438667.4775,1.0,0,0.0,1435,1.4999999956719148,500,500
0x03a673e4a53120a0f6f57e49b202f38553917136,7,200041569002175.25,28577367000310.75,75608606206886.97,24,0.2916666666666667,2,3,0,2,0,806.7644363646309,200041569000398.7,3.0,0,0.0,1472,1.5566567031347378,200,200
0x03a6e432e9a96e1141397ce2baf975c5ef333e5a,2,2926371513468.649,1463185756734.3245,203238425098.9981,2,1.0,2,0,0,0,0,2926371513468.649,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x03a7628bb57509b55dbb38d35cffa94b68e2f132,2,2.259609878203448,1.129804939101724,0.03753598212872956,6,0.3333333333333333,2,0,0,0,0,2.259609878203448,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x03a81442b06c71f0b5850286dc36f99c6f449892,1,2.3633691301167934,2.3633691301167934,0.0,1,1.0,1,0,0,0,0,2.3633691301167934,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x03a82ee7997c87e7c6bd227fd3af77a3f175fb91,3,4.426619283730439e+18,1.4755397612434798e+18,1.7235188461542305e+18,4,0.75,3,0,0,0,0,4.4266192837304397e+18,0.0,0.0,0,0.0,1430,-1.4426951595367387e-09,500,500
0x03a8e1fc6077c4aec6b67e677f579708fd1d79bc,1,203392083415.4444,203392083415.4444,0.0,1,1.0,1,0,0,0,0,203392083415.4444,0.0,0.0,0,0.0,1506,-1.4426951595367387e-09,500,500
0x03a931c01eb8cf98dccdeecfb7c601c7a701e138,1,112983889768.78131,112983889768.78131,0.0,1,1.0,1,0,0,0,0,112983889768.78131,0.0,0.0,0,0.0,1513,-1.4426951595367387e-09,500,500
0x03aa372d3aed6587c493702899950009f895c76e,1,1636380432565.4849,1636380432565.4849,0.0,1,1.0,1,0,0,0,0,1636380432565.4849,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,14,1000510471889096.2,71465033706364.02,104454991600976.78,8,1.75,2,4,3,3,2,-107030806909176.53,-174096982702033.7,1.0,1,0.25,1449,2.270942414535062,500,500
0x03aad34b8d729c000e980d676b5012ce024e6ba4,2,41644811637.840256,20822405818.920128,22432644929.49957,1,2.0,1,1,0,0,0,36684681168.519295,4960130469.32096,1.0,0,0.0,1521,0.99999999711461,500,500
0x03ab5739cf27680d40bdfa8778a63a9239badc40,2,26512148555.116547,13256074277.558273,12027593852.543005,1,2.0,1,1,0,0,0,21760867452.049065,4751281103.067482,1.0,0,0.0,1525,0.99999999711461,500,500
0x03abccd9e326b65aa739fbc222a88783dfd01a8b,3,3.3823294902106267,1.1274431634035422,0.026855333372157505,6,0.5,3,0,0,0,0,3.382329490210627,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x03abec9490d905b2e93c469e7f7409b085bfff8a,2,889026066556767.2,444513033278383.6,534669789265478.56,1,2.0,1,1,0,0,0,822581666963585.9,66444399593181.414,1.0,0,0.0,1433,0.99999999711461,500,500
0x03ae6e3226c9fe470b638eaa1301965c613b8b6b,61,7.294475729477885e+16,1195815693357030.2,5779327652425185.0,38,1.605263157894737,8,28,24,1,0,4.307401157787245e+16,1.6123453811225292e+16,1.12,0,0.0,1518,1.5267203181048823,500,500
0x03aece912e043486c58feb7ee838bc643800a066,2,44281636713.22726,22140818356.61363,24218421498.80191,1,2.0,1,1,0,0,0,39265828428.05053,5015808285.176727,1.0,0,0.0,1523,0.99999999711461,500,500
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,13,5.923026581770877e+17,4.556174293669906e+16,4.924397975632338e+16,63,0.20634920634920634,2,2,4,5,0,-2.836331267457277e+16,-681707207922176.0,0.4,0,0.0,1473,1.8843135220290188,500,500
0x03af63559532b015e76b2e70f6940304be09784f,4,1.4234555922183184e+16,3558638980545796.0,4109173840665759.0,1,4.0,1,1,1,1,0,-23806851134807.0,0.0,0.5,0,0.0,1545,1.9999999942292197,500,500
0x03afb65a1a79e2009632369e39662d985335c00e,2,520913235944.9828,260456617972.4914,122780426119.42941,1,2.0,1,1,0,0,0,347275489878.51385,173637746066.46896,1.0,0,0.0,1437,0.99999999711461,500,500
0x03afea88bde96d8970727d0ebfd30f6ba1e8cdb4,2,32604242121.8779,16302121060.93895,17693127048.705154,1,2.0,1,1,0,0,0,28813051177.47349,3791190944.4044065,1.0,0,0.0,1529,0.99999999711461,500,500
0x03b09526217743c5b360a084ff4c53a252fa770f,5,4381377816714028.5,876275563342805.8,1944735728820634.2,13,0.38461538461538464,5,0,0,0,0,4381377816714028.0,0.0,0.0,0,0.0,1498,-1.4426951595367387e-09,500,500
0x03b16ab6e23bdbeeab719d8e4c49d63674876253,597,3.5747846040837663e+18,5987913909688051.0,2.48106207854012e+16,142,4.204225352112676,143,147,153,154,0,-1.1338912589078016e+16,346512030566144.0,0.9545454545454546,0,0.0,1412,1.9993443968185711,500,500
0x03b22fab64e1cc7c11bc828c5f093bd7d70c4348,8,62602810499438.92,7825351312429.865,9118421658648.941,22,0.36363636363636365,5,2,0,1,0,51184787084277.64,11418023415097.139,2.0,0,0.0,1469,1.2987949363673135,500,500
0x03b28bcd71d8dfbb71bf0d02bfca1e8bf49801b1,2,19513390992508.684,9756695496254.342,13798051094735.127,3,0.6666666666666666,2,0,0,0,0,19513390992508.684,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x03b308b0091c8d1fec5406cff741352a2e66ae28,15,8825789496704724.0,588385966446981.6,915556587740806.2,68,0.22058823529411764,9,5,0,0,1,8825789496700795.0,3929.801333416611,5.0,1,0.014705882352941176,1423,1.2309595587859252,200,200
0x03b45818b8a756efa4d2824fe19967c3d4c5b174,1,1.0304666552254234,1.0304666552254234,0.0,1,1.0,1,0,0,0,0,1.0304666552254234,0.0,0.0,0,0.0,1458,-1.4426951595367387e-09,500,500
0x03b50207f389830139feca7fd0c340c1acb87cae,1,1.1112217280387695,1.1112217280387695,0.0,1,1.0,1,0,0,0,0,1.1112217280387695,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,20,1498.862749298456,74.9431374649228,89.749019023869,17,1.1764705882352942,4,7,3,6,0,-254.59533269740604,0.03121175122458908,1.75,0,0.0,1485,1.9261207410719001,500,500
0x03b65bec52fc0458956e509c72088384c76e0c97,2,0.019146834229281443,0.009573417114640721,7.367314030269315e-05,1,2.0,2,0,0,0,0,0.019146834229281443,0.0,0.0,0,0.0,1462,-1.4426951595367387e-09,500,500
0x03b71fecdeb2185c5fdf464a836334291f552fbb,4,2.1569113506713796e+16,5392278376678449.0,2795718445815069.0,1,4.0,1,1,1,1,0,-5633442822238.0,0.0,0.5,0,0.0,1545,1.9999999942292197,500,500
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,17,1770626351817085.0,104154491283357.94,130621012799460.52,1,17.0,1,1,7,8,0,-447418569284287.2,-440879423720855.56,0.125,0,0.0,1486,1.5197284558087811,500,500
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,86,3.228516764231074e+17,3754089260733807.0,5503871096406184.0,115,0.7478260869565218,40,28,11,7,0,1.6426286043598272e+17,9.42496550631394e+16,2.3333333333333335,0,0.0,1426,1.7147729597159584,200,200
0x03ba32ace3739ccecb9bfa494138b07bab1c0306,1,4.961580907755821,4.961580907755821,0.0,1,1.0,1,0,0,0,0,4.961580907755821,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x03ba6269d28f72ddb9aee4d81392cafa63eb54b2,1,1.8743394808939662,1.8743394808939662,0.0,1,1.0,1,0,0,0,0,1.8743394808939662,0.0,0.0,0,0.0,1453,-1.4426951595367387e-09,500,500
0x03baaf9745e06fa191a150be5688501cd210a274,4,1.719899333809583e+16,4299748334523957.5,3930902092687183.0,1,4.0,1,1,1,1,0,0.0,0.0,0.5,0,0.0,1521,1.9999999942292197,500,500
0x03baafc76f5bfff4b7e0ee99801621bcf98b48fc,1,1047037516679.4946,1047037516679.4946,0.0,1,1.0,1,0,0,0,0,1047037516679.4946,0.0,0.0,0,0.0,1461,-1.4426951595367387e-09,500,500
0x03bb14808209bb0ee48687db7ca6591c76e37ffd,2,1177924547637.7708,588962273818.8854,832918435359.2301,1,2.0,2,0,0,0,0,1177924547637.7708,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x03bba88fca87ddd3ddcc4ee0efec1e046dd41a98,2,90369070348.79662,45184535174.39831,42600388302.10549,1,2.0,1,1,0,0,0,75307558623.99718,15061511724.799437,1.0,0,0.0,1431,0.99999999711461,500,500
0x03bc4c7bb35b0d8209c157b761da5beeb576cf2a,653,2.5203640727452412e+16,38596693303908.75,150058477026866.34,72,9.069444444444445,231,138,88,195,1,1.804903881572921e+16,4464531430845315.0,1.550561797752809,1,0.013888888888888888,1425,1.928902731417561,500,500
0x03bcc3e7b883f353380babdb76bd914630954a09,214,1514257242931718.5,7075968424914.572,34080805389352.973,87,2.4597701149425286,89,37,42,46,0,1306342124247002.0,1391.5974486667283,0.8604651162790697,0,0.0,1412,1.9019752440901283,800,800
0x03bcf88508b36ed7890230eacb0dd520ffa6e04b,1,184258589426.2346,184258589426.2346,0.0,1,1.0,1,0,0,0,0,184258589426.2346,0.0,0.0,0,0.0,1507,-1.4426951595367387e-09,500,500
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,34,4.0358905187906637e+18,1.1870266231737246e+17,9.827025445458794e+16,95,0.35789473684210527,16,8,5,5,0,2.3123684144472934e+17,1.8344513355874406e+17,1.3333333333333333,0,0.0,1419,1.8163075134538642,500,500
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,3,114106329073.95206,38035443024.65069,65879319807.03258,4,0.75,1,1,1,0,0,114106329073.89009,0.0,0.5,0,0.0,1431,1.584962496393071,500,500
0x03bd77990f28a2393792fa111e553f4665121c88,1,39416286800000.125,39416286800000.125,0.0,1,1.0,1,0,0,0,0,39416286800000.125,0.0,0.0,0,0.0,1531,-1.4426951595367387e-09,500,500
0x03bdad6e6eaf145eaa26265e3e85c0dd26f4603e,1,1.1062141777879009,1.1062141777879009,0.0,1,1.0,1,0,0,0,0,1.1062141777879009,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x03be19182f725713377e75e52f6b873fda5c810e,1,1331722689004.4421,1331722689004.4421,0.0,1,1.0,1,0,0,0,0,1331722689004.4421,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x03bf7fd823908e56c8785e4c7ebfc46fc6a6e41b,175,4.678015175749247e+18,2.6731515289995696e+16,7.12993326490501e+16,98,1.7857142857142858,111,34,19,11,0,2.4857677161561037e+18,3.6858508535669946e+17,1.7,0,0.0,1411,1.474535287045482,800,800
0x03c04b194242507de3d845887c6c36bdcf3121df,83,3305623714643357.0,39826791742691.05,137427479074600.67,148,0.5608108108108109,45,17,6,15,0,2509948158271048.5,795675556352185.6,2.4285714285714284,0,0.0,1412,1.6674082017864356,200,200
0x03c11dbb42b450d87352c76e034f2dcaaa65c039,1,0.0007950419304171285,0.0007950419304171285,0.0,1,1.0,1,0,0,0,0,0.0007950419304171285,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x03c1f86a157ef2f7baaa6fa37351833d7833c4e9,9,7.7365683134512e+16,8596187014945778.0,6208574051599964.0,4,2.25,5,2,0,2,0,2.7961131451712e+16,2.3685925799323412e+16,2.0,0,0.0,1488,1.4355204999545814,500,500
